"x_center","y_center","intensity","location"
17.325,14.175,1333.33333333333,"IF"
17.475,14.175,1466.66666666667,"IF"
17.625,14.175,1422.22222222222,"IF"
17.775,14.175,2666.66666666667,"IF"
17.925,14.175,3244.44444444444,"CT"
18.075,14.175,666.666666666667,"CT"
18.225,14.175,1466.66666666667,"CT"
18.375,14.175,977.777777777778,"CT"
18.525,14.175,2444.44444444444,"CT"
18.675,14.175,2888.88888888889,"CT"
18.825,14.175,3288.88888888889,"CT"
18.975,14.175,4488.88888888889,"CT"
19.125,14.175,3688.88888888889,"CT"
19.275,14.175,4044.44444444444,"CT"
19.425,14.175,4044.44444444444,"CT"
19.575,14.175,2977.77777777778,"CT"
19.725,14.175,3200,"CT"
19.875,14.175,2577.77777777778,"CT"
20.025,14.175,3688.88888888889,"CT"
20.175,14.175,3244.44444444444,"CT"
20.325,14.175,4488.88888888889,"CT"
20.475,14.175,3066.66666666667,"CT"
20.625,14.175,1688.88888888889,"CT"
22.575,14.175,0,"N"
22.725,14.175,0,"N"
22.875,14.175,0,"N"
23.025,14.175,0,"N"
23.175,14.175,0,"N"
23.325,14.175,0,"N"
23.475,14.175,0,"N"
23.625,14.175,0,"N"
23.775,14.175,0,"N"
23.925,14.175,0,"N"
26.325,14.175,0,"N"
26.475,14.175,0,"N"
14.025,14.325,88.8888888888889,"IF"
14.175,14.325,666.666666666667,"IF"
14.325,14.325,1733.33333333333,"IF"
14.475,14.325,1777.77777777778,"IF"
14.625,14.325,3333.33333333333,"IF"
14.775,14.325,5644.44444444444,"IF"
14.925,14.325,4222.22222222222,"IF"
15.075,14.325,4977.77777777778,"IF"
15.225,14.325,3911.11111111111,"IF"
15.375,14.325,3644.44444444444,"IF"
15.525,14.325,3422.22222222222,"IF"
15.675,14.325,2177.77777777778,"IF"
15.825,14.325,1466.66666666667,"IF"
15.975,14.325,1688.88888888889,"IF"
16.125,14.325,2444.44444444444,"IF"
16.275,14.325,3244.44444444444,"IF"
16.425,14.325,2311.11111111111,"IF"
16.575,14.325,1822.22222222222,"IF"
16.725,14.325,2311.11111111111,"IF"
16.875,14.325,2622.22222222222,"IF"
17.025,14.325,1288.88888888889,"IF"
17.175,14.325,2444.44444444444,"IF"
17.325,14.325,1022.22222222222,"IF"
17.475,14.325,1200,"IF"
17.625,14.325,888.888888888889,"CT"
17.775,14.325,1777.77777777778,"CT"
17.925,14.325,977.777777777778,"CT"
18.075,14.325,2044.44444444444,"CT"
18.225,14.325,1066.66666666667,"CT"
18.375,14.325,1333.33333333333,"CT"
18.525,14.325,2444.44444444444,"CT"
18.675,14.325,2222.22222222222,"CT"
18.825,14.325,4088.88888888889,"CT"
18.975,14.325,2355.55555555556,"CT"
19.125,14.325,3466.66666666667,"CT"
19.275,14.325,2400,"CT"
19.425,14.325,2444.44444444444,"CT"
19.575,14.325,2266.66666666667,"CT"
19.725,14.325,2933.33333333333,"CT"
19.875,14.325,3377.77777777778,"CT"
20.025,14.325,5066.66666666667,"CT"
20.175,14.325,6133.33333333333,"CT"
20.325,14.325,3688.88888888889,"CT"
20.475,14.325,1733.33333333333,"CT"
20.625,14.325,0,"CT"
22.575,14.325,0,"N"
22.725,14.325,0,"N"
22.875,14.325,0,"N"
23.025,14.325,0,"N"
23.325,14.325,0,"N"
23.475,14.325,0,"N"
13.725,14.475,0,"IF"
13.875,14.475,0,"IF"
14.025,14.475,44.4444444444444,"IF"
14.175,14.475,844.444444444444,"IF"
14.325,14.475,2400,"IF"
14.475,14.475,2088.88888888889,"IF"
14.625,14.475,3733.33333333333,"IF"
14.775,14.475,5688.88888888889,"IF"
14.925,14.475,4755.55555555556,"IF"
15.075,14.475,5288.88888888889,"IF"
15.225,14.475,5200,"IF"
15.375,14.475,3111.11111111111,"IF"
15.525,14.475,2622.22222222222,"IF"
15.675,14.475,1466.66666666667,"CT"
15.825,14.475,2844.44444444444,"CT"
15.975,14.475,2044.44444444444,"CT"
16.125,14.475,1466.66666666667,"CT"
16.275,14.475,2711.11111111111,"CT"
16.425,14.475,1511.11111111111,"CT"
16.575,14.475,755.555555555556,"CT"
16.725,14.475,1511.11111111111,"CT"
16.875,14.475,2400,"CT"
17.025,14.475,2177.77777777778,"CT"
17.175,14.475,2222.22222222222,"CT"
17.325,14.475,1822.22222222222,"CT"
17.475,14.475,1200,"CT"
17.625,14.475,1066.66666666667,"CT"
17.775,14.475,1866.66666666667,"CT"
17.925,14.475,1733.33333333333,"CT"
18.075,14.475,2088.88888888889,"CT"
18.225,14.475,2977.77777777778,"CT"
18.375,14.475,1866.66666666667,"CT"
18.525,14.475,1555.55555555556,"CT"
18.675,14.475,2044.44444444444,"CT"
18.825,14.475,2444.44444444444,"CT"
18.975,14.475,1955.55555555556,"CT"
19.125,14.475,1777.77777777778,"CT"
19.275,14.475,1200,"CT"
19.425,14.475,711.111111111111,"CT"
19.575,14.475,1022.22222222222,"CT"
19.725,14.475,1155.55555555556,"CT"
19.875,14.475,1600,"CT"
20.025,14.475,3955.55555555556,"CT"
20.175,14.475,2266.66666666667,"CT"
20.325,14.475,133.333333333333,"CT"
20.475,14.475,0,"CT"
13.725,14.625,0,"IF"
13.875,14.625,44.4444444444444,"IF"
14.025,14.625,88.8888888888889,"IF"
14.175,14.625,2133.33333333333,"IF"
14.325,14.625,2711.11111111111,"IF"
14.475,14.625,2755.55555555556,"IF"
14.625,14.625,3511.11111111111,"IF"
14.775,14.625,5066.66666666667,"IF"
14.925,14.625,6844.44444444444,"IF"
15.075,14.625,4177.77777777778,"IF"
15.225,14.625,1955.55555555556,"IF"
15.375,14.625,2444.44444444444,"CT"
15.525,14.625,3200,"CT"
15.675,14.625,1955.55555555556,"CT"
15.825,14.625,3333.33333333333,"CT"
15.975,14.625,1600,"CT"
16.125,14.625,1288.88888888889,"CT"
16.275,14.625,3377.77777777778,"CT"
16.425,14.625,1200,"CT"
16.575,14.625,1866.66666666667,"CT"
16.725,14.625,2266.66666666667,"CT"
16.875,14.625,2622.22222222222,"CT"
17.025,14.625,1022.22222222222,"CT"
17.175,14.625,1955.55555555556,"CT"
17.325,14.625,1466.66666666667,"CT"
17.475,14.625,577.777777777778,"CT"
17.625,14.625,933.333333333333,"CT"
17.775,14.625,1288.88888888889,"CT"
17.925,14.625,1866.66666666667,"CT"
18.075,14.625,2844.44444444444,"CT"
18.225,14.625,2488.88888888889,"CT"
18.375,14.625,1066.66666666667,"CT"
18.525,14.625,1244.44444444444,"CT"
18.675,14.625,1333.33333333333,"CT"
18.825,14.625,1911.11111111111,"CT"
18.975,14.625,1333.33333333333,"CT"
19.125,14.625,1600,"CT"
19.275,14.625,1111.11111111111,"CT"
19.425,14.625,1466.66666666667,"CT"
19.575,14.625,933.333333333333,"CT"
19.725,14.625,844.444444444444,"CT"
19.875,14.625,2311.11111111111,"CT"
20.025,14.625,1111.11111111111,"CT"
20.175,14.625,0,"CT"
20.325,14.625,0,"CT"
20.475,14.625,0,"CT"
13.575,14.775,0,"IF"
13.725,14.775,0,"IF"
13.875,14.775,0,"IF"
14.025,14.775,355.555555555556,"IF"
14.175,14.775,4000,"IF"
14.325,14.775,1822.22222222222,"IF"
14.475,14.775,3155.55555555556,"IF"
14.625,14.775,4933.33333333333,"IF"
14.775,14.775,5688.88888888889,"IF"
14.925,14.775,2933.33333333333,"IF"
15.075,14.775,2400,"IF"
15.225,14.775,3022.22222222222,"CT"
15.375,14.775,2622.22222222222,"CT"
15.525,14.775,1777.77777777778,"CT"
15.675,14.775,1911.11111111111,"CT"
15.825,14.775,2533.33333333333,"CT"
15.975,14.775,1155.55555555556,"CT"
16.125,14.775,2177.77777777778,"CT"
16.275,14.775,2044.44444444444,"CT"
16.425,14.775,2088.88888888889,"CT"
16.575,14.775,1600,"CT"
16.725,14.775,2400,"CT"
16.875,14.775,2488.88888888889,"CT"
17.025,14.775,1866.66666666667,"CT"
17.175,14.775,1644.44444444444,"CT"
17.325,14.775,1911.11111111111,"CT"
17.475,14.775,1333.33333333333,"CT"
17.625,14.775,1022.22222222222,"CT"
17.775,14.775,1733.33333333333,"CT"
17.925,14.775,2666.66666666667,"CT"
18.075,14.775,1777.77777777778,"CT"
18.225,14.775,3288.88888888889,"CT"
18.375,14.775,2977.77777777778,"CT"
18.525,14.775,2000,"CT"
18.675,14.775,2222.22222222222,"CT"
18.825,14.775,2311.11111111111,"CT"
18.975,14.775,2577.77777777778,"CT"
19.125,14.775,1333.33333333333,"CT"
19.275,14.775,1600,"CT"
19.425,14.775,1111.11111111111,"CT"
19.575,14.775,1022.22222222222,"CT"
19.725,14.775,1688.88888888889,"CT"
19.875,14.775,311.111111111111,"CT"
20.025,14.775,0,"CT"
20.175,14.775,0,"CT"
20.325,14.775,0,"CT"
13.575,14.925,0,"IF"
13.725,14.925,0,"IF"
13.875,14.925,133.333333333333,"IF"
14.025,14.925,1377.77777777778,"IF"
14.175,14.925,1955.55555555556,"IF"
14.325,14.925,1333.33333333333,"IF"
14.475,14.925,3422.22222222222,"IF"
14.625,14.925,5244.44444444444,"IF"
14.775,14.925,3244.44444444444,"IF"
14.925,14.925,2844.44444444444,"IF"
15.075,14.925,3600,"IF"
15.225,14.925,2533.33333333333,"CT"
15.375,14.925,4044.44444444444,"CT"
15.525,14.925,2622.22222222222,"CT"
15.675,14.925,1644.44444444444,"CT"
15.825,14.925,1200,"CT"
15.975,14.925,1022.22222222222,"CT"
16.125,14.925,1555.55555555556,"CT"
16.275,14.925,1422.22222222222,"CT"
16.425,14.925,1911.11111111111,"CT"
16.575,14.925,2844.44444444444,"CT"
16.725,14.925,2311.11111111111,"CT"
16.875,14.925,3111.11111111111,"CT"
17.025,14.925,2711.11111111111,"CT"
17.175,14.925,2222.22222222222,"CT"
17.325,14.925,2400,"CT"
17.475,14.925,1688.88888888889,"CT"
17.625,14.925,844.444444444444,"CT"
17.775,14.925,755.555555555556,"CT"
17.925,14.925,1600,"CT"
18.075,14.925,1244.44444444444,"CT"
18.225,14.925,2800,"CT"
18.375,14.925,2666.66666666667,"CT"
18.525,14.925,1822.22222222222,"CT"
18.675,14.925,1377.77777777778,"CT"
18.825,14.925,2000,"CT"
18.975,14.925,2222.22222222222,"CT"
19.125,14.925,1866.66666666667,"CT"
19.275,14.925,2355.55555555556,"CT"
19.425,14.925,933.333333333333,"CT"
19.575,14.925,800,"CT"
19.725,14.925,2088.88888888889,"CT"
19.875,14.925,0,"CT"
20.025,14.925,0,"CT"
20.175,14.925,0,"CT"
20.325,14.925,0,"CT"
13.575,15.075,0,"IF"
13.725,15.075,0,"IF"
13.875,15.075,577.777777777778,"IF"
14.025,15.075,1600,"IF"
14.175,15.075,2400,"IF"
14.325,15.075,933.333333333333,"IF"
14.475,15.075,3822.22222222222,"IF"
14.625,15.075,6088.88888888889,"IF"
14.775,15.075,2577.77777777778,"IF"
14.925,15.075,3777.77777777778,"IF"
15.075,15.075,2444.44444444444,"IF"
15.225,15.075,3333.33333333333,"CT"
15.375,15.075,3777.77777777778,"CT"
15.525,15.075,4088.88888888889,"CT"
15.675,15.075,1288.88888888889,"CT"
15.825,15.075,1600,"CT"
15.975,15.075,1244.44444444444,"CT"
16.125,15.075,2622.22222222222,"CT"
16.275,15.075,2622.22222222222,"CT"
16.425,15.075,3688.88888888889,"CT"
16.575,15.075,2933.33333333333,"CT"
16.725,15.075,2755.55555555556,"CT"
16.875,15.075,2711.11111111111,"CT"
17.025,15.075,1733.33333333333,"CT"
17.175,15.075,3022.22222222222,"CT"
17.325,15.075,2711.11111111111,"CT"
17.475,15.075,2044.44444444444,"CT"
17.625,15.075,400,"CT"
17.775,15.075,800,"CT"
17.925,15.075,1066.66666666667,"CT"
18.075,15.075,1022.22222222222,"CT"
18.225,15.075,1200,"CT"
18.375,15.075,3111.11111111111,"CT"
18.525,15.075,1955.55555555556,"CT"
18.675,15.075,2177.77777777778,"CT"
18.825,15.075,1866.66666666667,"CT"
18.975,15.075,755.555555555556,"CT"
19.125,15.075,1377.77777777778,"CT"
19.275,15.075,1422.22222222222,"CT"
19.425,15.075,1155.55555555556,"CT"
19.575,15.075,488.888888888889,"CT"
19.725,15.075,400,"CT"
19.875,15.075,0,"CT"
20.025,15.075,0,"CT"
20.175,15.075,0,"CT"
13.425,15.225,0,"IF"
13.575,15.225,0,"IF"
13.725,15.225,0,"IF"
13.875,15.225,577.777777777778,"IF"
14.025,15.225,1555.55555555556,"IF"
14.175,15.225,2444.44444444444,"IF"
14.325,15.225,1911.11111111111,"IF"
14.475,15.225,4622.22222222222,"IF"
14.625,15.225,4266.66666666667,"IF"
14.775,15.225,2622.22222222222,"IF"
14.925,15.225,2888.88888888889,"IF"
15.075,15.225,3111.11111111111,"CT"
15.225,15.225,3333.33333333333,"CT"
15.375,15.225,3644.44444444444,"CT"
15.525,15.225,1911.11111111111,"CT"
15.675,15.225,711.111111111111,"CT"
15.825,15.225,1066.66666666667,"CT"
15.975,15.225,1866.66666666667,"CT"
16.125,15.225,3111.11111111111,"CT"
16.275,15.225,2666.66666666667,"CT"
16.425,15.225,2400,"CT"
16.575,15.225,2622.22222222222,"CT"
16.725,15.225,2311.11111111111,"CT"
16.875,15.225,1733.33333333333,"CT"
17.025,15.225,1244.44444444444,"CT"
17.175,15.225,1644.44444444444,"CT"
17.325,15.225,1644.44444444444,"CT"
17.475,15.225,1866.66666666667,"CT"
17.625,15.225,2044.44444444444,"CT"
17.775,15.225,1511.11111111111,"CT"
17.925,15.225,844.444444444444,"CT"
18.075,15.225,844.444444444444,"CT"
18.225,15.225,1733.33333333333,"CT"
18.375,15.225,1644.44444444444,"CT"
18.525,15.225,1822.22222222222,"CT"
18.675,15.225,1022.22222222222,"CT"
18.825,15.225,800,"CT"
18.975,15.225,844.444444444444,"CT"
19.125,15.225,1644.44444444444,"CT"
19.275,15.225,2355.55555555556,"CT"
19.425,15.225,577.777777777778,"CT"
19.575,15.225,133.333333333333,"CT"
19.725,15.225,0,"CT"
19.875,15.225,0,"CT"
20.025,15.225,0,"CT"
20.175,15.225,0,"CT"
13.425,15.375,0,"IF"
13.575,15.375,0,"IF"
13.725,15.375,0,"IF"
13.875,15.375,1288.88888888889,"IF"
14.025,15.375,1066.66666666667,"IF"
14.175,15.375,2177.77777777778,"IF"
14.325,15.375,2977.77777777778,"IF"
14.475,15.375,4044.44444444444,"IF"
14.625,15.375,3733.33333333333,"IF"
14.775,15.375,2933.33333333333,"IF"
14.925,15.375,4044.44444444444,"CT"
15.075,15.375,3422.22222222222,"CT"
15.225,15.375,3333.33333333333,"CT"
15.375,15.375,4622.22222222222,"CT"
15.525,15.375,2755.55555555556,"CT"
15.675,15.375,1688.88888888889,"CT"
15.825,15.375,1688.88888888889,"CT"
15.975,15.375,2622.22222222222,"CT"
16.125,15.375,1244.44444444444,"CT"
16.275,15.375,2044.44444444444,"CT"
16.425,15.375,2044.44444444444,"CT"
16.575,15.375,2133.33333333333,"CT"
16.725,15.375,2133.33333333333,"CT"
16.875,15.375,2044.44444444444,"CT"
17.025,15.375,2888.88888888889,"CT"
17.175,15.375,1377.77777777778,"CT"
17.325,15.375,1244.44444444444,"CT"
17.475,15.375,2844.44444444444,"CT"
17.625,15.375,2133.33333333333,"CT"
17.775,15.375,1777.77777777778,"CT"
17.925,15.375,2311.11111111111,"CT"
18.075,15.375,1822.22222222222,"CT"
18.225,15.375,1644.44444444444,"CT"
18.375,15.375,1422.22222222222,"CT"
18.525,15.375,1955.55555555556,"CT"
18.675,15.375,1466.66666666667,"CT"
18.825,15.375,1600,"CT"
18.975,15.375,977.777777777778,"CT"
19.125,15.375,2888.88888888889,"CT"
19.275,15.375,2355.55555555556,"CT"
19.425,15.375,0,"CT"
19.575,15.375,0,"CT"
19.725,15.375,0,"CT"
19.875,15.375,0,"CT"
20.025,15.375,0,"CT"
13.425,15.525,0,"IF"
13.575,15.525,0,"IF"
13.725,15.525,0,"IF"
13.875,15.525,1911.11111111111,"IF"
14.025,15.525,2000,"IF"
14.175,15.525,4444.44444444444,"IF"
14.325,15.525,2000,"IF"
14.475,15.525,4488.88888888889,"IF"
14.625,15.525,6222.22222222222,"IF"
14.775,15.525,5955.55555555556,"IF"
14.925,15.525,4177.77777777778,"CT"
15.075,15.525,4888.88888888889,"CT"
15.225,15.525,3733.33333333333,"CT"
15.375,15.525,4622.22222222222,"CT"
15.525,15.525,2755.55555555556,"CT"
15.675,15.525,1155.55555555556,"CT"
15.825,15.525,2177.77777777778,"CT"
15.975,15.525,1866.66666666667,"CT"
16.125,15.525,2311.11111111111,"CT"
16.275,15.525,2311.11111111111,"CT"
16.425,15.525,1111.11111111111,"CT"
16.575,15.525,933.333333333333,"CT"
16.725,15.525,1155.55555555556,"CT"
16.875,15.525,1733.33333333333,"CT"
17.025,15.525,2133.33333333333,"CT"
17.175,15.525,1822.22222222222,"CT"
17.325,15.525,2222.22222222222,"CT"
17.475,15.525,2400,"CT"
17.625,15.525,1511.11111111111,"CT"
17.775,15.525,1155.55555555556,"CT"
17.925,15.525,800,"CT"
18.075,15.525,2222.22222222222,"CT"
18.225,15.525,1777.77777777778,"CT"
18.375,15.525,1955.55555555556,"CT"
18.525,15.525,1111.11111111111,"CT"
18.675,15.525,1911.11111111111,"CT"
18.825,15.525,1422.22222222222,"CT"
18.975,15.525,2133.33333333333,"CT"
19.125,15.525,2266.66666666667,"CT"
19.275,15.525,1066.66666666667,"CT"
19.425,15.525,0,"CT"
19.575,15.525,0,"CT"
19.725,15.525,0,"CT"
19.875,15.525,0,"CT"
20.025,15.525,0,"CT"
13.425,15.675,0,"IF"
13.575,15.675,0,"IF"
13.725,15.675,44.4444444444444,"IF"
13.875,15.675,355.555555555556,"IF"
14.025,15.675,2844.44444444444,"IF"
14.175,15.675,5022.22222222222,"IF"
14.325,15.675,4044.44444444444,"IF"
14.475,15.675,5466.66666666667,"IF"
14.625,15.675,4888.88888888889,"IF"
14.775,15.675,4222.22222222222,"CT"
14.925,15.675,4533.33333333333,"CT"
15.075,15.675,4844.44444444444,"CT"
15.225,15.675,4533.33333333333,"CT"
15.375,15.675,2577.77777777778,"CT"
15.525,15.675,2755.55555555556,"CT"
15.675,15.675,711.111111111111,"CT"
15.825,15.675,1777.77777777778,"CT"
15.975,15.675,1822.22222222222,"CT"
16.125,15.675,2088.88888888889,"CT"
16.275,15.675,2222.22222222222,"CT"
16.425,15.675,1333.33333333333,"CT"
16.575,15.675,1422.22222222222,"CT"
16.725,15.675,1555.55555555556,"CT"
16.875,15.675,1733.33333333333,"CT"
17.025,15.675,1955.55555555556,"CT"
17.175,15.675,1777.77777777778,"CT"
17.325,15.675,1822.22222222222,"CT"
17.475,15.675,2800,"CT"
17.625,15.675,1777.77777777778,"CT"
17.775,15.675,977.777777777778,"CT"
17.925,15.675,1111.11111111111,"CT"
18.075,15.675,2000,"CT"
18.225,15.675,1688.88888888889,"CT"
18.375,15.675,2622.22222222222,"CT"
18.525,15.675,1288.88888888889,"CT"
18.675,15.675,977.777777777778,"CT"
18.825,15.675,2266.66666666667,"CT"
18.975,15.675,977.777777777778,"CT"
19.125,15.675,88.8888888888889,"CT"
19.275,15.675,0,"CT"
19.425,15.675,0,"CT"
19.575,15.675,0,"CT"
19.725,15.675,0,"CT"
19.875,15.675,0,"CT"
13.425,15.825,0,"IF"
13.575,15.825,133.333333333333,"IF"
13.725,15.825,0,"IF"
13.875,15.825,711.111111111111,"IF"
14.025,15.825,3777.77777777778,"IF"
14.175,15.825,4933.33333333333,"IF"
14.325,15.825,4622.22222222222,"IF"
14.475,15.825,4266.66666666667,"IF"
14.625,15.825,5155.55555555556,"IF"
14.775,15.825,4444.44444444444,"CT"
14.925,15.825,3377.77777777778,"CT"
15.075,15.825,3777.77777777778,"CT"
15.225,15.825,4711.11111111111,"CT"
15.375,15.825,3955.55555555556,"CT"
15.525,15.825,2666.66666666667,"CT"
15.675,15.825,1066.66666666667,"CT"
15.825,15.825,1333.33333333333,"CT"
15.975,15.825,1777.77777777778,"CT"
16.125,15.825,1555.55555555556,"CT"
16.275,15.825,1377.77777777778,"CT"
16.425,15.825,1466.66666666667,"CT"
16.575,15.825,1377.77777777778,"CT"
16.725,15.825,1111.11111111111,"CT"
16.875,15.825,1422.22222222222,"CT"
17.025,15.825,2177.77777777778,"CT"
17.175,15.825,1422.22222222222,"CT"
17.325,15.825,1022.22222222222,"CT"
17.475,15.825,1688.88888888889,"CT"
17.625,15.825,2488.88888888889,"CT"
17.775,15.825,1333.33333333333,"CT"
17.925,15.825,1111.11111111111,"CT"
18.075,15.825,1511.11111111111,"CT"
18.225,15.825,1911.11111111111,"CT"
18.375,15.825,3022.22222222222,"CT"
18.525,15.825,2355.55555555556,"CT"
18.675,15.825,1155.55555555556,"CT"
18.825,15.825,1155.55555555556,"CT"
18.975,15.825,1911.11111111111,"CT"
19.125,15.825,88.8888888888889,"CT"
19.275,15.825,0,"CT"
19.425,15.825,0,"CT"
19.575,15.825,0,"CT"
19.725,15.825,0,"CT"
19.875,15.825,0,"CT"
13.425,15.975,0,"IF"
13.575,15.975,88.8888888888889,"IF"
13.725,15.975,177.777777777778,"IF"
13.875,15.975,1511.11111111111,"IF"
14.025,15.975,3333.33333333333,"IF"
14.175,15.975,4133.33333333333,"IF"
14.325,15.975,3777.77777777778,"IF"
14.475,15.975,4577.77777777778,"IF"
14.625,15.975,3333.33333333333,"IF"
14.775,15.975,5066.66666666667,"CT"
14.925,15.975,4133.33333333333,"CT"
15.075,15.975,2977.77777777778,"CT"
15.225,15.975,3244.44444444444,"CT"
15.375,15.975,2666.66666666667,"CT"
15.525,15.975,4000,"CT"
15.675,15.975,1688.88888888889,"CT"
15.825,15.975,1733.33333333333,"CT"
15.975,15.975,1555.55555555556,"CT"
16.125,15.975,2044.44444444444,"CT"
16.275,15.975,2000,"CT"
16.425,15.975,666.666666666667,"CT"
16.575,15.975,2177.77777777778,"CT"
16.725,15.975,3200,"CT"
16.875,15.975,4088.88888888889,"CT"
17.025,15.975,2400,"CT"
17.175,15.975,2222.22222222222,"CT"
17.325,15.975,2222.22222222222,"CT"
17.475,15.975,1644.44444444444,"CT"
17.625,15.975,1688.88888888889,"CT"
17.775,15.975,1688.88888888889,"CT"
17.925,15.975,1955.55555555556,"CT"
18.075,15.975,2000,"CT"
18.225,15.975,1288.88888888889,"CT"
18.375,15.975,1911.11111111111,"CT"
18.525,15.975,2488.88888888889,"CT"
18.675,15.975,1066.66666666667,"CT"
18.825,15.975,800,"CT"
18.975,15.975,266.666666666667,"CT"
19.125,15.975,0,"CT"
19.275,15.975,0,"CT"
19.425,15.975,0,"CT"
19.575,15.975,0,"CT"
19.725,15.975,0,"CT"
13.425,16.125,0,"IF"
13.575,16.125,0,"IF"
13.725,16.125,622.222222222222,"IF"
13.875,16.125,2444.44444444444,"IF"
14.025,16.125,3911.11111111111,"IF"
14.175,16.125,4311.11111111111,"IF"
14.325,16.125,6177.77777777778,"IF"
14.475,16.125,8044.44444444444,"IF"
14.625,16.125,3600,"CT"
14.775,16.125,5422.22222222222,"CT"
14.925,16.125,4177.77777777778,"CT"
15.075,16.125,4044.44444444444,"CT"
15.225,16.125,4311.11111111111,"CT"
15.375,16.125,4133.33333333333,"CT"
15.525,16.125,3244.44444444444,"CT"
15.675,16.125,3111.11111111111,"CT"
15.825,16.125,1911.11111111111,"CT"
15.975,16.125,888.888888888889,"CT"
16.125,16.125,1866.66666666667,"CT"
16.275,16.125,1955.55555555556,"CT"
16.425,16.125,2222.22222222222,"CT"
16.575,16.125,2044.44444444444,"CT"
16.725,16.125,2400,"CT"
16.875,16.125,2444.44444444444,"CT"
17.025,16.125,1288.88888888889,"CT"
17.175,16.125,2444.44444444444,"CT"
17.325,16.125,2266.66666666667,"CT"
17.475,16.125,2355.55555555556,"CT"
17.625,16.125,1822.22222222222,"CT"
17.775,16.125,1733.33333333333,"CT"
17.925,16.125,1866.66666666667,"CT"
18.075,16.125,622.222222222222,"CT"
18.225,16.125,1288.88888888889,"CT"
18.375,16.125,1644.44444444444,"CT"
18.525,16.125,2933.33333333333,"CT"
18.675,16.125,933.333333333333,"CT"
18.825,16.125,444.444444444444,"CT"
18.975,16.125,0,"CT"
19.125,16.125,0,"CT"
19.275,16.125,0,"CT"
19.425,16.125,0,"CT"
19.575,16.125,0,"CT"
19.725,16.125,0,"CT"
13.275,16.275,577.777777777778,"N"
13.425,16.275,222.222222222222,"IF"
13.575,16.275,0,"IF"
13.725,16.275,888.888888888889,"IF"
13.875,16.275,3288.88888888889,"IF"
14.025,16.275,3822.22222222222,"IF"
14.175,16.275,3422.22222222222,"IF"
14.325,16.275,5644.44444444444,"IF"
14.475,16.275,5955.55555555556,"IF"
14.625,16.275,3688.88888888889,"CT"
14.775,16.275,4800,"CT"
14.925,16.275,4844.44444444444,"CT"
15.075,16.275,4177.77777777778,"CT"
15.225,16.275,3644.44444444444,"CT"
15.375,16.275,4133.33333333333,"CT"
15.525,16.275,2844.44444444444,"CT"
15.675,16.275,3066.66666666667,"CT"
15.825,16.275,4711.11111111111,"CT"
15.975,16.275,3600,"CT"
16.125,16.275,2355.55555555556,"CT"
16.275,16.275,755.555555555556,"CT"
16.425,16.275,1288.88888888889,"CT"
16.575,16.275,2177.77777777778,"CT"
16.725,16.275,1644.44444444444,"CT"
16.875,16.275,1244.44444444444,"CT"
17.025,16.275,1466.66666666667,"CT"
17.175,16.275,2222.22222222222,"CT"
17.325,16.275,2044.44444444444,"CT"
17.475,16.275,3644.44444444444,"CT"
17.625,16.275,2088.88888888889,"CT"
17.775,16.275,1733.33333333333,"CT"
17.925,16.275,666.666666666667,"CT"
18.075,16.275,1600,"CT"
18.225,16.275,2666.66666666667,"CT"
18.375,16.275,1466.66666666667,"CT"
18.525,16.275,1733.33333333333,"CT"
18.675,16.275,2311.11111111111,"CT"
18.825,16.275,311.111111111111,"CT"
18.975,16.275,0,"CT"
19.125,16.275,0,"CT"
19.275,16.275,0,"CT"
19.425,16.275,0,"CT"
19.575,16.275,0,"CT"
13.275,16.425,0,"IF"
13.425,16.425,0,"IF"
13.575,16.425,177.777777777778,"IF"
13.725,16.425,1022.22222222222,"IF"
13.875,16.425,1822.22222222222,"IF"
14.025,16.425,4933.33333333333,"IF"
14.175,16.425,4533.33333333333,"IF"
14.325,16.425,7777.77777777778,"IF"
14.475,16.425,6222.22222222222,"CT"
14.625,16.425,4577.77777777778,"CT"
14.775,16.425,4044.44444444444,"CT"
14.925,16.425,4088.88888888889,"CT"
15.075,16.425,2666.66666666667,"CT"
15.225,16.425,3022.22222222222,"CT"
15.375,16.425,3600,"CT"
15.525,16.425,2488.88888888889,"CT"
15.675,16.425,3600,"CT"
15.825,16.425,3955.55555555556,"CT"
15.975,16.425,2355.55555555556,"CT"
16.125,16.425,1555.55555555556,"CT"
16.275,16.425,1111.11111111111,"CT"
16.425,16.425,1866.66666666667,"CT"
16.575,16.425,1866.66666666667,"CT"
16.725,16.425,1111.11111111111,"CT"
16.875,16.425,577.777777777778,"CT"
17.025,16.425,888.888888888889,"CT"
17.175,16.425,2400,"CT"
17.325,16.425,3377.77777777778,"CT"
17.475,16.425,3377.77777777778,"CT"
17.625,16.425,1866.66666666667,"CT"
17.775,16.425,1155.55555555556,"CT"
17.925,16.425,1333.33333333333,"CT"
18.075,16.425,1555.55555555556,"CT"
18.225,16.425,2622.22222222222,"CT"
18.375,16.425,1155.55555555556,"CT"
18.525,16.425,577.777777777778,"CT"
18.675,16.425,0,"CT"
18.825,16.425,0,"CT"
18.975,16.425,0,"CT"
19.125,16.425,0,"CT"
19.275,16.425,0,"CT"
19.425,16.425,0,"CT"
19.575,16.425,0,"CT"
12.975,16.575,0,"N"
13.125,16.575,0,"N"
13.275,16.575,711.111111111111,"IF"
13.425,16.575,533.333333333333,"IF"
