,x,y,z,tag
26688,35.1976,1.6531179999999999,45.4696,1.0
26689,35.245400000000004,1.623368,45.314800000000005,1.0
26690,35.32,1.602832,45.1642,1.0
26691,35.419799999999995,1.590728,45.0282,1.0
26692,35.546800000000005,1.587336,44.923,1.0
26693,35.6804,1.591578,44.833800000000004,1.0
26694,35.7808,1.5945779999999998,44.718,1.0
26695,35.837,1.602008,44.566199999999995,1.0
26696,35.863600000000005,1.6466020000000001,44.4134,1.0
26697,35.8706,1.7408460000000001,44.28,1.0
26698,36.4704,1.6913620000000003,47.4384,1.0
26699,36.5932,1.571428,47.3,1.0
26700,33.636399999999995,1.7300460000000002,47.497,1.0
26701,33.8278,1.675536,47.2736,1.0
26702,33.979,1.61993,47.0852,1.0
26703,34.101600000000005,1.476508,46.9186,1.0
26704,34.197,1.223782,46.8262,1.0
26705,34.257600000000004,0.8980819999999999,46.8134,1.0
26706,34.236399999999996,0.548658,46.8382,1.0
26707,34.125,0.2,46.8692,1.0
26708,33.5334,1.596684,48.036,1.0
26709,33.583800000000004,1.426952,48.2124,1.0
26710,33.568799999999996,1.30625,48.3662,1.0
26711,33.537,1.187962,48.5244,1.0
26712,33.5202,1.053414,48.681799999999996,1.0
26713,33.556799999999996,0.8958259999999999,48.821,1.0
26714,33.666399999999996,0.736192,48.931799999999996,1.0
26715,33.838,0.620896,49.0266,1.0
26716,34.044200000000004,0.581,49.1092,1.0
26717,34.2626,0.606482,49.1702,1.0
26718,34.4824,0.665454,49.2142,1.0
26719,34.738,1.457274,47.035000000000004,1.0
26720,34.82,1.210022,46.9358,1.0
26721,34.8406,0.957346,46.9196,1.0
26722,34.83,0.697142,46.95,1.0
26723,33.6716,1.82173,48.041399999999996,1.0
26724,33.793,1.9477879999999999,48.1226,1.0
26725,33.9094,2.02858,48.233999999999995,1.0
26726,34.0362,2.10844,48.3394,1.0
26727,34.1762,2.17084,48.4534,1.0
26728,34.3196,2.20108,48.5938,1.0
26729,34.444,2.1927600000000003,48.769400000000005,1.0
26730,34.5128,2.1489000000000003,48.9684,1.0
26731,34.4918,2.08324,49.1642,1.0
26732,34.3932,2.01144,49.3364,1.0
26733,34.2704,1.9398700000000002,49.486200000000004,1.0
26734,34.1546,1.873656,49.623200000000004,1.0
26735,34.035199999999996,1.823388,49.7438,1.0
26736,33.9,1.7899999999999998,49.845,1.0
26737,33.0522,1.643228,47.8608,1.0
26738,32.825,1.543614,47.935,1.0
26739,32.6712,1.4985760000000001,48.0368,1.0
26740,32.5426,1.446998,48.1586,1.0
26741,32.4404,1.380678,48.2918,1.0
26742,32.3816,1.318726,48.443,1.0
26743,32.3524,1.2906980000000001,48.611599999999996,1.0
26744,32.311,1.291572,48.7772,1.0
26745,32.2608,1.291426,48.9346,1.0
26746,32.2332,1.279706,49.0972,1.0
26747,32.2238,1.27058,49.269400000000005,1.0
26748,32.2098,1.2936400000000001,49.442,1.0
26749,32.189,1.3590360000000001,49.6084,1.0
26750,33.7342,1.724982,47.5822,1.0
26751,33.8856,1.7139140000000002,47.5596,1.0
26752,34.056400000000004,1.7046379999999999,47.461200000000005,1.0
26753,34.176,1.6950720000000001,47.3154,1.0
26754,34.196600000000004,1.672606,47.1314,1.0
26755,34.1488,1.640208,46.9408,1.0
26756,34.132999999999996,1.6188379999999998,46.7712,1.0
26757,34.2106,1.6216640000000002,46.644400000000005,1.0
26758,34.3474,1.6354739999999999,46.551,1.0
26759,34.4782,1.634132,46.447199999999995,1.0
26760,34.5714,1.617136,46.312200000000004,1.0
26761,34.625,1.626758,46.1642,1.0
26762,34.65,1.686666,46.019999999999996,1.0
26763,33.345,1.66725,47.476,1.0
26764,33.3692,1.577938,47.2564,1.0
26765,33.415,1.542632,47.0988,1.0
26766,33.4384,1.504912,46.949799999999996,1.0
26767,33.4346,1.453484,46.8016,1.0
26768,33.412400000000005,1.399382,46.6416,1.0
26769,33.412400000000005,1.356082,46.4684,1.0
26770,33.4796,1.335658,46.3022,1.0
26771,33.614999999999995,1.349806,46.163,1.0
26772,33.775400000000005,1.411938,46.0536,1.0
26773,33.9282,1.519328,45.9642,1.0
26774,30.493599999999997,1.85759,52.7798,1.0
26775,30.645999999999997,1.919226,52.75019999999999,1.0
26776,30.783800000000003,1.977954,52.7972,1.0
26777,30.9178,2.0217400000000003,52.893600000000006,1.0
26778,31.055799999999998,2.05822,52.992999999999995,1.0
26779,31.2,2.0987999999999998,53.08,1.0
26780,31.348399999999998,2.1462,53.159400000000005,1.0
26781,31.4852,2.20826,53.250800000000005,1.0
26782,31.592399999999998,2.29842,53.3626,1.0
26783,31.683,2.4195599999999997,53.4748,1.0
26784,31.796,2.54746,53.562400000000004,1.0
26785,31.9474,2.6504000000000003,53.6318,1.0
26786,32.1252,2.7183800000000002,53.699,1.0
26787,32.323,2.75218,53.7522,1.0
26788,32.5372,2.75148,53.7722,1.0
26789,32.7558,2.73918,53.760400000000004,1.0
26790,32.968599999999995,2.7585,53.7332,1.0
26791,33.175599999999996,2.8283,53.6948,1.0
26792,33.3688,2.9417400000000002,53.631600000000006,1.0
26793,33.5324,3.0963000000000003,53.5476,1.0
26794,33.6688,3.28228,53.4612,1.0
26795,33.779199999999996,3.4736800000000003,53.360400000000006,1.0
26796,33.8344,3.6590200000000004,53.2298,1.0
26797,33.820800000000006,3.85144,53.086800000000004,1.0
26798,33.772000000000006,4.05854,52.95,1.0
26799,33.0096,2.6209800000000003,53.6846,1.0
26800,33.1916,2.51172,53.616,1.0
26801,33.3312,2.39044,53.5668,1.0
26802,33.4756,2.273,53.5228,1.0
26803,33.6286,2.20642,53.453599999999994,1.0
26804,33.7838,2.2203,53.377599999999994,1.0
26805,33.9428,2.2989,53.330799999999996,1.0
26806,31.777800000000003,2.65332,53.823800000000006,1.0
26807,31.848599999999998,2.7618400000000003,54.0022,1.0
26808,32.0026,2.83328,54.092600000000004,1.0
26809,32.1968,2.84254,54.09740000000001,1.0
26810,32.3964,2.81174,54.056,1.0
26811,32.5868,2.7813600000000003,54.03060000000001,1.0
26812,32.7698,2.77942,54.028999999999996,1.0
26813,32.943,2.8093399999999997,54.0394,1.0
26814,33.0894,2.87616,54.06079999999999,1.0
26815,33.2036,2.98306,54.08579999999999,1.0
26816,30.7118,1.66707,52.5742,1.0
26817,30.8812,1.5440559999999999,52.483799999999995,1.0
26818,31.024,1.454012,52.4384,1.0
26819,31.1666,1.37799,52.368399999999994,1.0
26820,31.305799999999998,1.3404719999999999,52.274800000000006,1.0
26821,31.430200000000003,1.338668,52.1626,1.0
26822,31.5416,1.3422180000000001,52.04299999999999,1.0
26823,31.656799999999997,1.3356439999999998,51.9294,1.0
26824,31.787799999999997,1.321706,51.834199999999996,1.0
26825,31.9364,1.301658,51.7682,1.0
26826,32.093599999999995,1.284232,51.7196,1.0
26827,32.2458,1.28356,51.659000000000006,1.0
26828,32.3952,1.303358,51.5838,1.0
26829,32.552800000000005,1.33992,51.5148,1.0
26830,32.7134,1.38952,51.4474,1.0
26831,32.8708,1.448788,51.373400000000004,1.0
26832,33.023399999999995,1.524346,51.309400000000004,1.0
26833,33.146,1.6399260000000002,51.2676,1.0
26834,33.225,1.8,51.239999999999995,1.0
26835,31.183999999999997,2.1185,53.1682,1.0
26836,31.289800000000003,2.19272,53.303599999999996,1.0
26837,31.4022,2.26714,53.404999999999994,1.0
26838,31.520400000000002,2.3343,53.5098,1.0
26839,31.6022,2.4183399999999997,53.63719999999999,1.0
26840,31.641199999999998,2.53194,53.77140000000001,1.0
26841,31.6838,2.64578,53.898199999999996,1.0
26842,31.757799999999996,2.73862,54.023199999999996,1.0
26843,31.844,2.83696,54.13719999999999,1.0
26844,31.9286,2.96202,54.225,1.0
26845,30.549200000000003,1.81399,52.3636,1.0
26846,30.4912,1.9006720000000001,52.1774,1.0
26847,30.5142,1.933812,52.011199999999995,1.0
26848,30.5696,1.911676,51.8596,1.0
26849,30.6264,1.8309760000000002,51.7232,1.0
26850,30.6798,1.7291779999999999,51.5928,1.0
26851,30.742200000000004,1.6537140000000001,51.447199999999995,1.0
26852,30.8088,1.610872,51.2814,1.0
26853,30.8892,1.565814,51.1262,1.0
26854,31.01,1.5049620000000001,51.0106,1.0
26855,31.171,1.445932,50.933,1.0
26856,31.35,1.394872,50.8782,1.0
26857,31.873,1.323056,51.6332,1.0
26858,31.8188,1.310936,51.455,1.0
26859,31.768400000000003,1.318558,51.2644,1.0
26860,31.73,1.3863020000000001,51.0858,1.0
26861,30.284399999999998,1.1936120000000001,52.7668,1.0
26862,30.110000000000003,0.776916,52.7752,1.0
26863,29.9966,0.488788,52.80839999999999,1.0
26864,29.9474,0.2,52.8556,1.0
26865,31.779199999999996,2.36842,53.363,1.0
26866,31.964800000000004,2.4019,53.343399999999995,1.0
26867,32.1494,2.38214,53.2752,1.0
26868,32.330799999999996,2.32888,53.175,1.0
26869,30.262999999999998,1.6821380000000001,52.4268,1.0
26870,30.087,1.6270859999999998,52.3438,1.0
26871,30.0132,1.59552,52.1706,1.0
26872,29.9974,1.5702260000000001,51.9884,1.0
26873,30.005200000000002,1.6054860000000002,51.815,1.0
26874,30.015800000000002,1.70353,51.65,1.0
26875,26.5616,1.7718779999999998,54.726,1.0
26876,26.49,1.720418,54.8164,1.0
26877,26.3822,1.720628,54.935,1.0
26878,26.251799999999996,1.7580200000000001,55.05499999999999,1.0
26879,26.1098,1.7859120000000002,55.1444,1.0
26880,25.9608,1.7929020000000002,55.205799999999996,1.0
26881,25.8182,1.795128,55.2556,1.0
26882,25.680799999999998,1.7972139999999999,55.294399999999996,1.0
26883,25.5346,1.792342,55.321400000000004,1.0
26884,25.3746,1.7707339999999998,55.3586,1.0
26885,25.2138,1.729056,55.434400000000004,1.0
26886,25.0686,1.6798300000000002,55.5634,1.0
26887,24.9312,1.64088,55.729,1.0
26888,24.785,1.6404699999999999,55.8994,1.0
26889,24.644399999999997,1.713298,56.0616,1.0
26890,24.5352,1.861394,56.2146,1.0
26891,24.4574,2.05714,56.355399999999996,1.0
